,SPY,QQQ,TSLA,AAPL,NVDA,TLT,IEF,BND,EURUSD,USDJPY,GBPUSD,GLD,USO,DBA,CDX_IG,CDX_HY
2024-09-30,98.81376222416878,98.4468459176727,109.96917833144128,99.35537939969647,113.26334195650189,89.77746353758744,98.89525906463123,99.01425319693404,101.97157959886044,102.90493186857029,102.88944697958678,105.48228434855977,97.01002796000881,97.50157024557579,101.2237400311727,96.38565893624317
2024-10-01,98.42937204238194,99.03469926731483,109.48167287225272,99.89343274547328,113.32329483055415,90.08213755703005,99.47784793225011,99.01520834951818,102.50163100912981,103.04520568254094,103.14096582775944,105.42938377615884,96.62732854573235,96.60858612242306,101.30155618360273,96.79981622847997
2024-10-02,98.43913526903543,98.7480671321422,109.74365738657409,99.80069925094406,114.35460583177846,90.15977519818546,99.05465317580699,99.35489908629565,102.72941364755232,102.59286810125676,103.12319590326899,105.80274710241915,96.93798715837883,96.12213471245475,101.42574168533305,95.94770150765851
2024-10-03,97.94427417589382,99.5116308185981,109.51008690124738,99.95443332046642,113.81284879793627,90.43702557607749,99.07154014126768,99.57388798514403,102.8002829019764,103.19975381791944,102.20726166557807,105.51933119209436,96.58771432943834,95.16843981879175,102.06028063978265,95.88769834425143
2024-10-04,98.091771787379,99.1745812311859,109.37428670272644,99.40686730402454,113.57868327285163,90.26300158918484,98.86856456871321,99.03985547490885,102.16648703483355,104.39196495103809,101.81164277189632,104.52117723681708,96.18788208843758,95.16793666353419,101.30553118242665,96.18369348301766
2024-10-07,99.16305554203551,99.86682769133985,109.00886341367794,99.98004149578664,114.90557454995476,90.58331465149546,98.88956053511286,98.9209315275673,102.08357149332612,103.81011082914813,102.01750995323404,104.67139300803507,96.01963888253657,95.63679113199385,101.87890005021585,95.78596812933388
2024-10-08,99.1613653719157,99.54921134794652,109.38982274904974,100.0169481253582,113.82828174486477,90.18879952533766,98.97262455987934,98.18246018511222,102.60947420625399,103.98906478335357,101.6823473310183,103.62386792800658,95.76958937504321,96.14697229249745,100.48333477181914,96.30625364850142
2024-10-09,99.24822234038669,100.10325795246904,110.55214236917949,99.31789699600202,114.07893247719261,90.38810412095238,98.65619461345636,98.32961059658984,102.63322335260003,103.62360232903352,101.79016124230516,103.80765453449897,95.86710525316718,96.39986702010697,99.99526403868897,96.29222297444599
2024-10-10,99.12647411063809,99.87809606892584,111.02314013496888,98.76520873407952,114.17897787494368,90.70067882327453,98.5110069758261,97.93967949026705,103.02007463961691,104.09261859419819,102.185182834356,103.37601833372099,95.960968725816,95.93785788799872,99.73480576237367,97.12562781291774
2024-10-11,98.15721069808203,99.53477697923167,109.91790387257873,98.41076579950143,113.75227885790326,90.5913380884714,97.72332779968839,99.36054878865336,103.86197072049403,103.53318286971529,102.60694135664674,103.37345142931026,94.15974888904911,94.97987216541196,100.10198540339552,97.5540923117046
2024-10-14,98.4165520900157,99.35562607927295,109.52565482066758,98.06814584348912,113.26807370410623,91.22682542675201,98.36717961069836,99.28487510198181,104.40874067095984,103.76795502351972,101.98566250140502,104.11221272508344,93.71470981803819,94.12005403604698,100.19310255200658,98.05776112532517
2024-10-15,98.27187807284218,98.75058827157628,109.38776431413835,97.35775350172861,113.2773337988886,90.3472176909073,97.95522040989269,98.44845982626454,104.49197637920813,103.26057044677613,103.14611454807925,103.7023703993167,93.47087397182935,93.50409990810562,100.08671637158784,97.86837435110047
2024-10-16,98.23269835235756,99.18001925896445,109.78898752179143,97.60240579277533,113.78601401223428,90.9868828847327,97.8918219927576,98.2951914759075,104.24587538041195,103.12037461348143,103.56308264632989,104.2569143476745,94.16587937468891,93.08990157677833,100.11470373708775,97.93586337201282
2024-10-17,99.83742259449136,98.96191721798945,110.12095055237279,97.75417776167144,114.26036929789944,90.54776328897961,97.48918552924383,98.30134948219263,102.9676370985787,102.50890319480558,103.60675590628942,104.03440905820376,93.58070182881352,92.99364210667443,99.75405779189019,98.62966573662472
2024-10-18,99.8280851930426,98.66957815735744,109.4546935935633,97.48686836569506,113.35304780626798,90.39188794831847,98.00875156931394,99.09024915267479,102.8814804786877,102.92527159288707,104.173216973532,104.99166234826458,93.59919809143672,92.4972403539586,99.00187590137496,99.42971767328362
2024-10-21,99.79165969239733,98.56164713426172,110.09925207624343,97.48529766261774,113.93408765971691,89.70798254601102,96.77997746872052,98.94703280786706,102.70364549642943,102.52766810875474,105.4020541437616,104.72019451916927,94.45341683840041,92.71881170576802,99.33003737768757,99.69162836104121
2024-10-22,99.59845544412002,97.34884570212948,110.44841537287992,98.01633909797435,114.6893984821505,89.28142596369635,96.57877759270363,97.99516282836841,102.95493067218393,102.73470661110893,104.6980409674058,104.35802407609194,93.8092083922947,92.6098844155944,99.6534397393939,99.60721828501595
2024-10-23,100.05028841337338,97.09578614939296,110.89142284730673,98.70376774899371,114.89072471841268,88.93333233949498,96.6134781476698,98.45179732066855,102.8304451652303,102.61155238110237,104.53414473383525,104.62695940136362,93.93577493188675,92.58225296214692,100.57262303347467,100.55567656692801
2024-10-24,100.19317747430323,98.34396243789655,111.34805018308785,98.56300123384084,114.25449673398758,88.99722355190949,96.6868904937359,98.03713747028917,102.59773127955967,102.66025781113892,103.22983196835547,104.2707814793754,93.63910599714725,93.1332447110878,100.2021314076664,99.49832035765122
2024-10-25,99.53803579687536,98.78574605771654,111.82344953227576,98.33368820878393,114.5687652107038,89.09864802276707,97.664617245967,97.94179125749126,101.65389695928721,102.78930731418814,103.29367958557154,103.74805507004439,93.43804198880417,92.59457907790961,100.59743313026328,98.87689328869239
2024-10-28,100.05718837351523,98.8492794334336,112.00366491340202,98.64076942588646,113.58110908979504,89.51979182651719,97.22962444012343,97.81786897584871,101.18476309044195,102.3912451076746,103.4902397545181,103.50708103290948,93.08928520655945,92.80129429323357,100.43163174218854,99.16307683507954
2024-10-29,99.55512720237935,98.52634952073244,112.51390694661347,98.27912131330258,113.23790279376755,89.61325856172444,97.6076206797836,97.78801223604935,101.41798379522339,102.50793221283656,103.46159570248936,103.52075350580662,92.70124648689917,92.77050130200782,101.00800027300234,99.14364905936264
2024-10-30,100.94165275315463,99.07974509971635,113.86378728439344,98.68589608372446,115.37728736799575,89.8373189290952,97.89893667474166,98.29041762594545,102.33496615184077,103.27653820672742,103.16702389468824,104.31116924454867,94.23192513912714,92.73307002213228,101.20339523486084,98.77851455285794
2024-10-31,101.28092755350573,99.09311176705401,112.9266785140631,98.83024587190788,114.34340600237091,89.5506008183196,98.69536734562871,98.10466619989394,102.22554790660338,102.95788235092974,102.05578053454612,103.2539276434766,94.58734706760191,93.11298001424906,101.34808010193319,98.90295772847024
2024-11-01,101.5872696087825,99.13669283511001,114.74801646159504,98.46105423268196,115.06995233548241,88.96577380825177,98.20151782585594,97.83200401512157,102.46920873158814,103.46519770680067,102.32242627684009,103.2634104680996,95.2590737497186,93.60592066728134,101.15115224054729,99.08239480077341
2024-11-04,102.11431538389971,99.57794413462604,114.96217925091653,98.97550148463762,115.2725285555495,89.33097955845855,97.44765856329812,97.46210089285864,103.03877797386663,104.10647311726562,103.15025410749101,103.71079730209496,95.36074304454837,93.12382390549826,101.68161724686442,98.77864533895175
2024-11-05,101.96887811661225,99.72549129904729,114.37757068472303,98.81816331754662,113.98921823731611,89.03835462474163,98.01357488447766,97.56070235764808,102.60343295880254,103.7050196930723,102.82742212588118,103.82605957853369,94.54586447412208,93.01168376659949,102.01001802970934,99.07762108685716
2024-11-06,102.8319279436172,100.5578190302173,114.82923044372389,99.07304173510644,114.53574969290786,89.97606924657734,98.40023055401488,97.77091597548785,102.77632931315385,102.99322898233683,103.03842471716851,104.38863664408599,94.90583314306967,93.2165270729741,101.6636151466668,99.52888708182374
2024-11-07,102.76968524515505,100.38310096330103,114.17743641923363,98.70715792909837,114.1322541505759,90.05701321371306,97.78240558175074,98.0686788267348,102.31456056270302,103.24415849100272,102.15187036136903,104.20811279297828,95.27946085751965,93.01685708461797,101.21560633982986,100.60683909651871
2024-11-08,102.75092283560139,100.8510558423481,115.14513719326915,99.13441697116102,114.64870511921228,90.3038154915559,97.7384834509283,98.68680557007734,102.73234026772269,103.0179892178964,102.36015720365958,103.98334739784198,95.05341532097529,93.36385490047057,101.06621473967073,101.57133359002933
2024-11-11,101.94276325285885,100.59542659000209,114.19274874064602,97.7793893437,113.40535510930978,91.14045456111923,98.21685207486318,99.11528846735678,102.69363395327254,104.1382105585772,102.04325385638997,104.17697167721158,95.37664117919715,93.41248752390615,101.97127671136433,102.01160096901891
2024-11-12,102.79685667631968,101.30411146675257,115.054990628303,98.85868610436641,114.58595332598438,91.35613133452742,98.31463458901034,99.06353200995832,102.94544743937539,104.01525501143429,101.75230882413572,104.30652941163605,95.76477268122248,94.31657153693055,102.52998703795278,102.0650189181606
2024-11-13,102.60197993674399,101.09002794583444,115.92998895779014,98.85713111408822,114.76210769693694,91.33668464291343,98.00147814750899,98.29100152224024,102.5295984935975,103.6140579414059,101.35254679205946,104.06431630743423,96.63558579698758,93.58738662300678,102.01964370136226,101.40640832277867
2024-11-14,102.57475276693475,101.03217719014114,116.9714475930455,99.26561638358434,115.34555392714496,90.90888317768831,96.37374208634341,98.13217404662349,102.96000504725862,102.92662796627252,101.21944383771955,104.40564918312015,96.46139691999043,93.55591381243119,101.38511010745516,101.04063944822717
2024-11-15,102.13997249907575,101.14809320328646,117.25290305732112,99.79469351145369,115.27746896607314,90.9653199683605,96.7070042327791,98.45632909591463,104.03370520295505,103.50746760125669,101.4081837983525,104.08095663455792,95.99149120529738,93.15407150576117,101.94960267876836,100.77448604833481
2024-11-18,102.1735572556368,101.76662497984479,117.6916769751238,99.081109203636,115.15934438966727,90.73790254389826,95.80713513622524,98.55089316350423,103.59413253062493,103.08964986058298,100.82620536739537,103.98243420338767,95.73482036932529,93.41317924267895,101.22868008457343,101.0465559093924
2024-11-19,103.41799877039351,101.3947399294796,117.71328527016733,99.50249510070725,115.56810203639974,90.8947102626325,94.66309002899995,98.08176733012101,103.50573348315675,103.00586303262887,100.7112819638836,103.88730873097015,96.51328862496266,92.71224218074137,101.25442155954222,100.26922705726858
2024-11-20,102.8703516193541,100.63414395292037,117.88596899464822,99.37509758621462,115.80726615873729,91.15929957831243,93.54941442271027,97.96106119765805,103.56932489157438,103.58614626690155,100.63565513135887,104.50534866941454,95.67747823249995,92.87985782971454,100.95840572945676,100.69707957739551
2024-11-21,103.35597761795208,101.23385714193434,119.79529618994324,100.30736764564566,116.52649585008199,91.8081064795277,94.24285615783073,97.98078696694613,103.93321202539812,103.42491241682762,100.04165998027501,102.68129244215154,94.91826530594622,92.67740480217483,101.74945811056502,100.58798683619857
2024-11-22,104.39607980551078,101.62668971541689,120.44077616698623,99.56371621242872,117.13070484622519,92.62681046663648,94.38151720053882,98.3549511293638,103.67003676917474,103.39071929831304,100.9709031485516,102.94042047642395,95.1334234066204,92.41430951178474,101.15218284757171,100.06636743509836
2024-11-25,104.14032918954695,101.46652339091828,119.58275238858971,99.28619036326525,116.08521488067214,92.93611531000441,94.39093980861482,98.98347141907853,102.17921997958985,103.43294455026853,100.50879738369187,102.98681988211584,94.8980557802018,91.72834936612291,101.66406478375723,100.08113718850487
2024-11-26,103.84303888129061,100.96103778643513,117.91200693443191,98.43850644751204,114.85772639131841,92.94163764127921,94.8933232223082,98.5776810927001,102.83918052266326,103.79338035127155,100.13709645220443,102.0593682047683,94.61042658943012,91.38825118449421,102.07734231360482,100.55756228336597
2024-11-27,103.28238365347653,100.84437054964141,117.39746546201498,98.63481495313069,114.39209212386537,92.34090507802756,95.30031745143368,99.15064779363396,103.22575758647375,104.12434775440451,99.6434324458577,102.27772733880724,95.12153632984352,91.9072867176776,102.04642949724527,100.03546502594416
2024-11-28,103.40945445402821,101.43322096980192,116.46445472114935,98.77860859194821,113.46399987996844,91.56752093206018,96.41942028360283,99.49504706316065,102.21340809450948,104.1709428552748,100.42887136013587,102.29022871225695,94.83928811022575,91.86741483114879,101.25798745077776,99.60105797646908
2024-11-29,102.89490585638833,100.14326554861053,115.45629197557459,97.9899142493365,112.70612203213713,91.75421776880457,95.75087536721146,99.42357189075804,101.87259505596853,104.23413270825546,100.6764792562783,102.62607660670375,93.81206656496762,92.08657081297076,100.18462632566532,99.59124970150819
2024-12-02,103.44368408074331,99.81596374143847,114.84762783345927,97.67894978700792,112.97009613614297,91.24274326256574,95.34181624354972,98.95985694338917,102.77757055685062,103.88251757550154,100.30670150418229,101.42470085163728,94.71967894839139,92.85263842807421,100.03526803817235,99.2760559009107
2024-12-03,103.72249203581157,99.3688374492751,114.19160433433207,97.27687959726909,112.67089799687177,91.17370650629528,94.70773606783108,99.44644581661221,103.46535495912642,103.19385246258943,100.80564550270392,102.09679163916714,94.1587217885423,92.92306531919651,100.19504532657729,99.12418278859651
2024-12-04,104.78555890291778,98.22546484310595,114.04067055334319,96.55302319582258,111.7961941781316,91.23732786396815,94.53813801640155,99.51893108670113,103.9268391854313,103.33867071297786,100.88235285032584,101.67928627077092,93.51190450369677,92.5957417360612,99.79900771346446,99.68585099124259
2024-12-05,104.99637074048293,98.00135673956987,113.16056199083431,96.8727462581547,111.77141779502068,91.4743385597234,94.62529239083916,100.82622741921874,103.75858966171462,104.42311681501042,100.93750967846262,101.88052415734377,93.99960617311119,92.78654546232768,99.40645549301257,100.31719801011276
2024-12-06,105.27237205255314,98.93581310774684,114.16181293028546,96.80265706020134,112.29582634907895,91.89459025260108,94.83443361439193,100.30438776249848,103.8216794608108,103.9288981847017,100.78324740930901,102.23859030538196,93.81672947329976,92.5393509154296,99.74639578924538,100.54296148542923
2024-12-09,105.34464860135533,98.92450791746631,114.3903956354447,95.3760171427612,112.49511328254175,91.72437834317111,94.67421601718404,100.38253870413669,103.79031159569259,103.46470951138438,100.44170573775024,101.82818292018672,93.72674472845326,92.28853584521708,100.07620655483012,101.14574329440855
2024-12-10,104.79470720863,98.58912573944927,114.14680414066207,94.83943750791457,111.20358949489363,91.85830501738549,95.35712917917411,100.46209968159465,104.24467830187696,103.19714028364777,100.4834795241656,102.01727027281615,93.8885521678487,91.53581728073489,100.11197372495747,101.68012338145348
2024-12-11,104.7772547310045,97.74575126155919,113.36455791412273,94.15653912010993,110.86463535420816,92.38495154323662,95.74513390825238,100.06385865066856,103.75699686864859,103.6093523552041,100.17893045582171,101.79590915357937,94.33233110565172,91.9259796388549,100.55793943782838,101.65848673163049
2024-12-12,104.58838406416771,97.40582990645575,113.83931239467493,93.35597493509385,110.99798732016832,92.39661587229489,96.88561220610757,100.16602153710625,103.32193016066846,103.87585843097344,101.07559689477235,100.7578927831701,94.2045052678779,91.7559709522856,99.90105074406873,101.29066661923349
2024-12-13,104.53845301718914,97.07658462105726,112.95242403765513,92.64549160362925,110.71767630868779,92.531917788281,96.63470897445421,100.13388146260884,103.85415335184895,103.76963075271786,100.44484655452814,101.37077377829904,94.84611968560903,91.80888147562852,99.76981070477005,101.55710272496457
2024-12-16,104.73678515877916,96.42722814927313,112.76525129396624,92.20914250082522,108.62336118509772,91.95236342960223,95.88489951859111,101.33657360757663,103.88552479859688,103.20121501778743,101.27234814262603,101.19720589665549,93.65141184099964,91.26067659405304,100.50109245297641,101.71682068564367
2024-12-17,104.67712773835076,97.58157250327122,113.86026342143705,93.27729168568617,109.70788652957435,91.53298592283325,95.92159073718584,101.19919947234916,104.67515637110213,103.172294428656,101.2848362938461,100.82817940863218,94.18391637298656,91.54826784591258,100.37415654551643,102.05988879011181
2024-12-18,105.33526087906684,97.87695375225049,114.23972460131708,93.48384265043121,111.00002987891094,92.22026057759894,96.09705362767798,101.17260253251348,104.20108173547769,102.56827720254789,101.3166137771545,100.47742399820199,93.94340701080631,91.23988739467218,100.35871908924953,102.5004400397874
2024-12-19,105.93753919364373,97.2264708989567,113.24890930953792,93.11543752356475,110.58663972229488,92.08300025868891,96.6672801145424,101.14153293009029,104.17714818733097,102.6128085230333,101.74405260726896,100.56517951294882,94.47959437167438,91.13282423143272,101.70879943596529,102.60205575942453
2024-12-20,105.87360159722377,97.33877393512223,112.61109145103516,93.33143676527506,110.1635040043236,92.19066390923356,96.41640071966201,99.96539119758026,103.7054024688681,103.03387531797397,101.43138935418727,100.48618851767299,94.4808671610544,91.51046595951988,101.14995407408074,102.84994353890544
2024-12-23,104.70367273800292,97.56852278477105,113.12264774142686,93.0556242673659,110.33482747166681,91.7557210670116,95.90368220471856,99.73049972120421,103.79231595376336,102.28167448499894,101.95226984535861,100.97138321836047,94.15660760976009,91.88204577861603,101.34496920293672,102.78873282800211
2024-12-24,104.69393100518512,98.49586206841306,113.37105458768846,93.02710455081717,111.20169540501325,90.82801083565741,95.63048620264938,99.73709953449857,103.08909230402661,101.44041228738321,100.6411705645299,100.40938038023153,94.6223076488437,91.94644600254503,101.95763888712884,102.8436461850871
2024-12-25,105.49846755027275,99.4566958013002,114.11855102957638,92.60181390504766,112.1958509961714,90.36614936781024,95.77203472021915,99.983330190142,102.92351980679904,102.1377771533739,100.36286232032421,100.21641597645419,95.10512032003903,91.17539863665198,101.57274304747557,102.88064412092174
2024-12-26,105.64596003772388,99.15055570032399,113.69095024595588,91.94547431429096,111.853640388845,90.48699712033962,95.49632097293546,100.28903876214311,102.24896604750033,101.73778648621492,99.96075845297216,100.22194759880281,95.42844592399832,92.57054774045211,101.98059323512243,102.77413520139478
2024-12-27,104.9744236425763,98.62693022224418,114.09364380371328,91.6197583408345,112.01859297210962,90.01876046518571,94.9159437436559,99.79505738066656,102.67660984154729,102.20992455386386,99.40617188465667,101.35288842512837,94.86643914959957,93.36290113570233,101.37300395798783,101.93662371878854
2024-12-30,105.2772692890332,98.68236143896073,114.6602963907253,92.2331158869065,113.62649354612017,89.52616451392686,95.40604128468068,99.4761675655039,103.18099361377686,101.96114116400241,99.43029135058042,101.44435909489668,94.81154385306696,93.80356737145901,100.82285830394324,100.97400672136044
2024-12-31,105.53045747850096,98.35500781982299,114.56126645408986,92.00771567102409,113.13452564070201,89.90053119299787,94.9277647306933,99.01140246784843,102.28531922710063,101.87304821152239,99.61555853732655,101.98825114821808,94.70835169558785,93.4067346685297,101.11252071770076,101.31931024542264
2025-01-01,105.54587506915634,98.26577602139828,114.27862351414527,91.5594991421635,112.71652143761071,89.64852623808686,94.98384657757032,98.46287957274637,102.92366410691254,102.14359349529536,99.92137897993672,101.94065129188388,94.56888906201426,93.29399603201018,101.66769575256656,101.81625527343974
2025-01-02,105.47988384222373,98.81701031667932,113.97111864480198,91.18561334910882,113.42190880468488,88.95307729575998,95.28704150151843,98.60689392081483,104.22037630632038,101.68848308063248,100.04509622624155,101.68003470774222,94.937207972581,93.04787483072222,102.25453946925964,101.28218713051271
2025-01-03,105.10282088008995,98.59516679608619,114.07529595669266,91.28298947362727,113.55816221482593,88.74021073413665,94.39689729776909,97.88212020942339,104.2704531432815,101.7157341938987,99.7376184079265,101.65619351442568,93.92223355974161,93.61292761532731,102.99481865311301,101.19921419537454
2025-01-06,105.05948091531427,98.64120085598269,114.61644346622629,90.8355177014306,113.29125371902975,88.29411586259573,94.43076772096316,97.51244817780231,104.00316208587164,101.43227425413835,99.98566682990153,101.65269325739918,94.10817957650902,93.76168486270183,102.89637738757071,101.38081366145745
2025-01-07,104.8449008100687,99.06183063244728,115.01176622981812,91.44025962811743,114.40570539478408,87.4624182764939,93.59929364407266,96.74539311862593,105.60453820506719,100.60612284036283,100.16378157273256,102.12931842068143,94.02876783429524,93.44256878101814,103.36002177435503,100.48368626047636
2025-01-08,105.46489648204114,98.36872100303056,113.85352352351686,90.76994958585246,113.83298897941422,87.55840755581706,94.11821428369414,97.10857457418633,104.8430775987995,100.85511168572734,100.56911199878007,102.73085406625711,93.55099320385895,93.17422314807567,103.33072452648773,101.34617194007714
2025-01-09,104.8662032943214,98.94911813444797,112.02268050176303,90.02015639975059,112.99607552767053,87.45478664788749,93.3818349784985,97.70850713026462,104.89290082677687,100.6437398131732,100.99837505823383,103.04518956645327,93.00065260268501,93.61462569222537,103.84305448130861,101.28887316398834
2025-01-10,105.63246497604264,98.3249416424799,112.59528695598087,89.47500312378959,113.3515627465929,87.21972195629883,93.51856179747718,96.92118624084507,105.05822138872067,100.47400247719898,101.08214946699682,103.77864276740134,92.9337395826036,94.39391650499631,103.83093286309048,101.68617326990311
2025-01-13,105.93540795508164,97.84079777880805,110.62466240009276,88.79178305112673,112.16501532737246,87.4284783251825,94.07265302758074,96.01624570002977,105.69476131663768,99.93468091497475,100.56076665454287,103.19057742799353,91.06720841945378,95.01024909655233,104.30510755613662,101.93093501146264
2025-01-14,106.24518162175536,98.57672299838417,110.15828485108865,89.0266772459318,112.34330759078995,88.28760900809816,94.51569932335333,95.96426824883218,105.84251301039018,100.77470633432797,100.19273445791406,102.90678035327228,90.65137877908292,95.3189760501998,104.67404144919729,101.71266992704201
2025-01-15,105.85708691503481,98.37430834917159,109.58609183056693,89.11401904858162,111.91528793484807,88.39237338221399,94.84342863990912,96.14095711411814,105.5004887147038,101.31819876780857,99.84342616266915,102.41309979768023,90.21724947079353,95.16662331129353,103.95858464130012,101.72644128596824
2025-01-16,106.35102263045317,98.62243425573882,110.61504501316752,89.80622156628404,111.9253904557975,88.22402717680302,94.49761361173839,96.05603579492809,105.09512484328573,101.68686827311947,99.7765430782943,102.7019894650654,90.5319410428596,93.68817801568707,103.23515641175374,101.3801733162987
2025-01-17,106.74550722353986,98.9361203847379,111.26456078939589,90.41848669389181,112.60997512330148,87.46093358004939,93.76280313030237,95.4282586564137,105.06232782806903,101.3273178138976,100.05002982443649,102.64667572398443,90.20639337925196,93.8764328588385,103.2527213890454,101.07770709419196
2025-01-20,106.44283384435546,99.05582036478009,111.47559842636777,90.08500087742435,113.10599087088407,87.01869383683865,94.40106779234969,95.29870491454034,104.57010553086363,100.41592340266648,100.4424381080852,103.06627897759941,90.17359260644331,93.91137817366906,102.30309878196988,100.79198751600076
2025-01-21,106.44414814229499,99.54161195051424,111.53619919614843,89.77793993212939,113.43068669958691,86.80322179025639,94.09853758322811,95.48845070855329,104.5707241798594,101.42709242706785,100.39335344351659,102.56898100868577,90.81167222599696,93.94509827739552,102.78241270238469,101.08039181143123
2025-01-22,106.13903327254684,98.8047613604537,112.35913329718616,89.7254891343419,114.46596523263399,86.61086337071637,93.63794000364054,96.02923689810261,104.30213001044255,101.37730211499579,100.42646458456808,102.59745208067064,91.39216679197433,94.0332392862156,103.1340652666086,100.7743378197745
2025-01-23,106.6512532930217,99.43425953197662,112.28610374882906,90.21364800008772,113.72582157329192,86.6886412024072,93.87338438613645,95.01398975899609,103.5292611439597,100.98284250480467,100.5017348814184,102.95465766785597,91.73656738343698,93.38240464161683,103.36747255715939,100.87736939081984
2025-01-24,106.53540526708414,98.8880212650544,112.86269807608026,89.79521219166986,115.45336069064919,87.59923629505252,93.41038210132943,94.76903504360675,104.22078348372325,101.1442624662894,100.28107691132715,101.95129814744826,91.54730223101413,93.66828451537958,102.72134903731813,99.87620690238717
2025-01-27,107.15655340215406,99.30550150397667,112.87830481687517,90.6790822865562,116.68834379025526,87.44535079977047,93.1132513891958,95.01513869070028,103.96195203595096,101.75820319291236,99.81832991672746,102.94609744568572,91.99195564453747,94.05473772462288,103.39000333891389,99.93763569644558
2025-01-28,107.53251982249583,99.31869650172608,113.5032558275933,91.30246347597405,117.87775072542213,87.23708086303853,92.40136178745088,94.51251136358445,103.30431144749821,101.73662443288242,98.94552572575668,102.67485310690799,91.89179820160862,94.3847674852916,104.641409850095,100.23225952337171
2025-01-29,107.15437078803973,99.37733848179873,113.46849743302401,91.91328464368546,117.3091520253411,86.83976711479,91.85391849256096,95.02254539719543,103.27892240323631,102.28029578409328,98.66094782284269,101.75637627373601,91.6502563469194,94.77642171486525,104.7682200523193,101.16421106540636
2025-01-30,107.44664316567952,98.53341358249318,112.78711764173907,91.70639785862897,117.53345240101656,87.3625483702109,92.11656058259955,94.99943073414482,103.23658420671804,102.9561360120189,98.82029985511909,101.73382315375864,91.89339814605161,95.07174922088542,105.03613144201663,100.6898600602501
2025-01-31,106.99254862830081,98.49208822014745,111.94907677973352,91.85748607197787,117.50006196034278,87.76109501538369,92.43532207856317,95.11777833283062,102.23444875874952,102.52951832433466,98.37298550640602,101.51906741570653,91.51719743084466,94.81421832503791,105.46655769663798,100.4058065953546
2025-02-03,107.42282755000232,99.41571918197977,111.62887886673265,92.88503088668098,118.07045535363041,88.55699222690745,93.05099121481459,95.51134346928137,102.33285204797595,102.27555415248301,98.18770640089949,101.3064495122666,92.17426387685776,94.75677608594769,105.95017132811861,101.09875007378368
2025-02-04,106.97657926811699,99.03218712721808,111.99846039373757,92.86319127722167,119.28482910576123,87.55632589928389,93.35598399183762,95.2858160628004,101.79976913440348,102.77376576866035,98.4182291892752,101.75222526373395,92.19455214302724,94.8443414009884,105.89022718998386,101.25156606845754
2025-02-05,107.16257111622134,99.21536084089084,112.29114222129633,92.26967666447278,120.00859468641896,86.98844250192805,93.67978563379373,94.78600883564808,102.57880125354785,101.54138185961341,98.58289875747862,101.97332902063208,92.59954541088572,94.92977340733874,105.87446430132186,100.73121295879899
2025-02-06,108.2401264539488,98.92083636016757,113.08372587566717,91.44045833027441,119.88239818071034,86.70489480116908,93.5180218091659,94.50707108894976,102.85604332384833,101.44583647369569,98.05998823207204,102.0954150047836,93.24875367726548,95.39633193790034,106.44261739906536,100.122218179989
2025-02-07,107.9508616784947,99.42683604970351,114.2367492132506,91.99965431071152,120.1253422775639,86.97435136165157,93.58509230003166,94.85256266741982,102.71769401579346,100.63532416349526,98.61449219015492,102.39668437924318,93.79214025351243,95.74529913497672,107.62096925858901,100.72899854267791
2025-02-10,107.46232883978854,99.29503609378298,113.26733627371696,91.02212388896625,120.04519654075645,86.39545376537899,94.27048994249355,94.77232660379445,102.30750806320134,100.43550654210947,99.14461007062873,102.33211491035172,93.11593995972639,96.72992682047591,106.86396283474369,101.44397608270559
2025-02-11,108.01783069197828,99.29084466924036,114.14851669664219,91.11175252821401,121.23936545997654,84.98692369345122,94.22801316654301,94.2878892006349,102.29953717773053,100.22796750880198,98.63016691391219,103.26320455107721,93.39566779386394,97.84714164323559,106.77551686166169,100.10224931365741
2025-02-12,107.88297077636348,99.29165809065847,114.54176343858005,91.09304822871258,120.61024632300645,85.14014047418956,93.92638119146392,94.65167751249149,102.62082484224229,100.03030504527248,98.23177759380599,102.56547016596357,93.70929378985772,97.8474538914226,106.13724681487,99.87896454529668
2025-02-13,108.34905454475245,100.53114237538776,115.4619884217875,91.42824278843646,121.93080067254837,84.99457517750376,93.25993653845474,94.34289243019319,102.69681912540591,99.64497427735452,98.90432299843734,102.77513175989318,94.21863034025067,96.0455243479307,106.80418587363228,100.35347720468455
2025-02-14,109.07416584951923,100.9656972439548,117.19471712881054,92.04197292030413,123.90694840557094,84.51192687609712,92.60589501537788,94.17065773397529,102.64708451776907,99.05050396860247,98.89118179740977,102.92144822121372,93.92051661596268,96.75223875567059,106.18023437773958,99.49810444897392
2025-02-17,109.14628092841924,101.02283063460753,117.6957983269486,91.89531354801937,122.70589664066893,83.92605751720741,92.73409862236065,94.0360085645796,102.67542430508587,100.16251870217094,97.79812275172705,103.29943550726736,93.4278394255103,96.41097222288117,105.6594410648589,99.73106785517497
2025-02-18,110.14373951328102,100.78599767136649,119.0077393565413,92.84831128846338,123.04200127953652,83.62789363226373,93.10815346302648,94.50726120539763,102.36925565349406,101.11535796814668,97.11927930779106,102.8097486121527,94.04693837414517,96.09590673473537,105.94256279971592,99.45045040970324
2025-02-19,110.61320749416535,100.63038164560196,120.02642446425344,92.61764554873858,123.60920860164795,83.33121477333269,93.1071670299855,95.45124862343354,102.3209636068733,100.37630236104793,97.11901966453007,102.19065621687868,93.80392247286179,95.97674448663761,106.49947929586774,98.20213575650858
